,Name,Text,Time
104,Justin Wells,"A fresh episode of Tucker on Twitter is in the oven. Today, Tucker Carlson addresses the ‘wannabe dictator’ in the White House.",2023-06-15 19:24:46+00:00
105,Tucker Carlson,Ep. 3  America's principles are at stake https://t.co/eJNSUVvvqY,2023-06-13 22:30:20+00:00
106,Tucker Carlson,RT @justinbwells: Get ready for an all-new Tucker on Twitter: Tucker Carlson responds to the federal indictment of President Donald J. Trump. No cable subscription required.,2023-06-13 19:31:32+00:00
107,Justin Wells,Get ready for an all-new Tucker on Twitter: Tucker Carlson responds to the federal indictment of President Donald J. Trump. No cable subscription required.,2023-06-13 19:30:59+00:00
108,Tucker Carlson,RT @justinbwells: Next Episode of Tucker on Twitter coming Tuesday: Tucker’s response to the indictment of President Donald Trump,2023-06-11 21:44:02+00:00
109,Justin Wells,Next Episode of Tucker on Twitter coming Tuesday: Tucker’s response to the indictment of President Donald Trump,2023-06-11 21:43:37+00:00
110,Tucker Carlson,Ep. 2  Cling to your taboos! https://t.co/45AeVdtwOu,2023-06-08 22:00:25+00:00
111,Tucker Carlson,Ep. 1 https://t.co/O7CdPjF830,2023-06-06 22:00:31+00:00
112,Tucker Carlson,👀,2023-05-22 15:16:59+00:00
113,Chadwick Moore,"For the last year, I've been writing the definitive biography of @TuckerCarlson, based on thorough research and 100+ hours of interviews.

But there's some info that can't wait for July 18: the scoop on why Fox canceled his show.

Watch below &amp; Pre-order: https://t.co/iouoSM47yw https://t.co/8nEIkhajVu",2023-05-22 13:47:46+00:00
114,Tucker Carlson,We’re back. https://t.co/sG5t9gr60O,2023-05-09 20:42:50+00:00
115,Tucker Carlson,Good evening https://t.co/SPrsYKWKCE,2023-04-27 00:01:57+00:00
116,Tucker Carlson,The DOJ can't be bothered to investigate Hunter Biden. https://t.co/0IDI1N1Jp3,2023-04-21 21:46:57+00:00
117,Tucker Carlson,"RT @TuckerOriginals: Told you so.

The China Takeover: Brazil. Streaming now @FoxNation https://t.co/9JKBbd1549",2023-04-20 21:30:21+00:00
118,Tucker Carlson Originals,"Told you so.

The China Takeover: Brazil. Streaming now @FoxNation https://t.co/9JKBbd1549",2023-04-20 21:29:03+00:00
119,AFP News Agency,"Brazilian leader Luiz Inacio Lula da Silva is set to forge closer ties with Chinese President Xi Jinping during a meeting in Beijing on Friday, a day after he lashed out at the power of the US dollar and the IMF.
https://t.co/JLtv6Zktxv",2023-04-14 12:05:00+00:00
120,Tucker Carlson,"Ep. 43  You think elected Republicans in Washington are craven frauds who’d sell your children for a steak dinner at the French Laundry? Actually, says Marjorie Taylor Greene, it’s worse than that. https://t.co/F9Q0Xvo9m2",2023-11-30 22:59:00+00:00
121,Tucker Carlson,.@RobertKennedyJr joined us to announce his 2024 presidential campaign. https://t.co/1k45Wu19vQ,2023-04-20 20:01:53+00:00
122,Tucker Carlson,"RT @TuckerOriginals: Bill Gates, the WEF, even the NYC mayor are plotting to change your diet forever.  Check it out. https://t.co/PTlJ7IKZwr",2023-04-20 14:20:48+00:00
123,Tucker Carlson Originals,"Bill Gates, the WEF, even the NYC mayor are plotting to change your diet forever.  Check it out. https://t.co/PTlJ7IKZwr",2023-04-20 00:00:00+00:00
124,Tucker Carlson,"RT @TuckerOriginals: That was fast. Let Them Eat Bugs, streaming now @FoxNation",2023-04-19 21:59:42+00:00
125,Tucker Carlson Originals,"That was fast. Let Them Eat Bugs, streaming now @FoxNation",2023-04-19 21:36:13+00:00
126,End Wokeness,NYC Mayor Eric Adams declares war on meat and dairy: https://t.co/6l3mvxPwzD,2023-04-18 01:44:08+00:00
127,Tucker Carlson,".@elonmusk issues a warning about declining birth rates:

""If we don't make enough people to at least sustain our numbers, perhaps increase a little bit, then civilization's going to crumble."" https://t.co/AvLVL7MGJP",2023-04-19 21:58:44+00:00
128,Tucker Carlson,RT @TuckerToday: Critical race theory has arrived at medical schools. What could go wrong? @LegInsurrection founder @wajacobson joins us to explain. Check out the full interview streaming exclusively on @foxnation – plus: unlock free sign-up offers only at https://t.co/voL1YtiFBW https://t.co/OA2rEoQsAZ,2023-04-18 23:56:38+00:00
129,Tucker Carlson Today,Critical race theory has arrived at medical schools. What could go wrong? @LegInsurrection founder @wajacobson joins us to explain. Check out the full interview streaming exclusively on @foxnation – plus: unlock free sign-up offers only at https://t.co/voL1YtiFBW https://t.co/OA2rEoQsAZ,2023-04-18 21:34:50+00:00
130,Tucker Carlson,"RT @TuckerOriginals: You must eat ze bugs!

Streaming now on @foxnation https://t.co/KEWYPTzteH",2023-04-17 23:10:28+00:00
131,Tucker Carlson Originals,"You must eat ze bugs!

Streaming now on @foxnation https://t.co/KEWYPTzteH",2023-04-17 23:10:21+00:00
132,Tucker Carlson,Tonight https://t.co/20Fx4UhQg1,2023-04-17 12:47:51+00:00
133,Tucker Carlson,https://t.co/BilzqLGZsC,2023-04-16 18:55:17+00:00
134,Tucker Carlson,"RT @TuckerOriginals: Dig in. 

Our season 3 premiere: Let Them Eat Bugs is streaming now @FoxNation https://t.co/eacpLBmceU",2023-04-15 00:30:03+00:00
135,Tucker Carlson Originals,"Dig in. 

Our season 3 premiere: Let Them Eat Bugs is streaming now @FoxNation https://t.co/eacpLBmceU",2023-04-15 00:18:17+00:00
136,Tucker Carlson,Monday https://t.co/L4oLZNlaVW,2023-04-14 22:00:35+00:00
137,Tucker Carlson,"RT @TuckerOriginals: Here comes Season 3.

Tune in to Fox News Channel at 8pm ET for an exclusive first look.",2023-04-14 17:10:27+00:00
